代码,名称,县(区、市、旗),地区(市、州、盟),省(自治区、直辖市),中心经度(度),中心经度(分),中心经度(秒),中心纬度(度),中心纬度(分),中心纬度(秒),8.行业类别_代码,14.工业总产值（万元）,10.企业规模
520123101003G173096566400,贵州恒和制药有限公司,修文县,贵阳市,贵州省,106,43,9,26,52,4,2740,2998,3
520123101003G174113024000,修文县扎佐东进化工厂,修文县,贵阳市,贵州省,106,44,14,26,49,40,2611,8,3
520123101003G174570586500,贵州浩诚药业有限公司,修文县,贵阳市,贵州省,106,43,9,26,52,4,2740,1672,3
520123101003G175017155400,贵州金汇印务有限公司,修文县,贵阳市,贵州省,106,44,14,26,49,40,2319,900,3
520123101003G176605648900,修文县瑞安塑料编织袋厂,修文县,贵阳市,贵州省,106,43,9,26,52,4,3030,50,3
520123101003G1L0329917800,修文县金鑫新能源厂,修文县,贵阳市,贵州省,106,44,14,26,49,40,2511,50,3
520123101003G1L1286821300,修文县扎佐宏达塑胶厂,修文县,贵阳市,贵州省,106,44,14,26,49,40,3020,100,3
520123101003G1L1287091100,修文县扎佐镇海日塑钢型材厂,修文县,贵阳市,贵州省,106,44,14,26,49,40,3020,80,3
520123101202G121576139200,贵州林海新材料制造有限公司,修文县,贵阳市,贵州省,106,42,50,26,51,30,3169,1077,3
520123101202G1520123G0002,修文县扎佐镇万友刚屠宰场,修文县,贵阳市,贵州省,106,42,50,26,51,30,1351,6.3,3
520123101202G1520123G0004,修文县扎佐镇董维祥屠宰场,修文县,贵阳市,贵州省,106,42,50,26,51,30,1351,8,3
520123101202G174572121600,修文县渝鑫水泥制造有限公司,修文县,贵阳市,贵州省,106,42,50,26,51,30,3111,1500,3
520123101202G175016073200,贵州修文盛源耐火材料有限公司,修文县,贵阳市,贵州省,106,42,50,26,51,30,3169,177,3
520123101204G178546845400,贵州康雅轩食品有限公司,修文县,贵阳市,贵州省,106,43,15,26,51,43,1391,24,3
520123101205G175017286400,贵阳市修文县扎佐镇大丫口煤矿,修文县,贵阳市,贵州省,106,43,9,26,52,4,610,87.5,3
520123101206G177530845700,修文县冠一机制石棉瓦厂,修文县,贵阳市,贵州省,106,43,7,26,50,49,3123,90,3
520123101207G162220401600,贵州维康药业有限公司,修文县,贵阳市,贵州省,106,43,7,26,49,30,2740,14915,2
520123101207G162220408300,贵州喜儿康药业有限公司,修文县,贵阳市,贵州省,106,43,7,26,49,30,2740,3313,2
520123101218G162220202900,贵州安泰药业有限公司,修文县,贵阳市,贵州省,106,42,39,26,48,20,2740,10457.9,3
520123101218G166299789000,贵州鑫益能陶粒支撑剂有限公司,修文县,贵阳市,贵州省,106,40,46,26,49,46,3169,500,3
520123101218G172217761700,贵阳万江世星机械有限公司,修文县,贵阳市,贵州省,106,42,39,26,48,20,3725,2700,3
520123101218G177534196X00,修文县银星磨料有限公司,修文县,贵阳市,贵州省,106,42,39,26,48,20,3100,6600,2
520123101219G170968077900,贵阳天龙摩擦材料有限公司,修文县,贵阳市,贵州省,106,40,46,26,49,46,2920,800,3
520123101219G175017564300,贵州吉隆单宁化工有限公司,修文县,贵阳市,贵州省,106,40,46,26,49,46,2663,1037,3
520123101219G177057756x00,贵州宇丰熔料有限公司,修文县,贵阳市,贵州省,106,40,46,26,49,46,3111,710,3
520123101219G177530151100,贵阳怡丰精细化工有限公司,修文县,贵阳市,贵州省,106,40,46,26,49,46,2662,150,3
520123101219G177530231100,中陶支撑剂(贵州)有限公司,修文县,贵阳市,贵州省,106,40,49,26,49,46,3169,470,3
520123101219G178546243100,修文县新元实业有限公司,修文县,贵阳市,贵州省,106,40,46,26,49,46,4430,50,3
520123101220G162220293400,贵州日光蒟蒻食品医药化工有限公司,修文县,贵阳市,贵州省,106,41,43,26,48,40,1400,292,3
520123101223G177530555500,修文县扎佐双月煤矿,修文县,贵阳市,贵州省,106,45,40,26,55,20,610,270,3
520123102001G1520123G0003,久长屠宰场,修文县,贵阳市,贵州省,106,41,15,26,56,14,1351,5,3
520123102201G1520123G0072,修文县久长玻璃厂,修文县,贵阳市,贵州省,106,41,15,26,56,14,3147,2.8,3
520123102202G121576058400,修文县高坝砖厂,修文县,贵阳市,贵州省,106,40,53,26,54,34,3131,86,3
520123102202G172216833100,贵州奇峰工贸有限责任公司,修文县,贵阳市,贵州省,106,40,53,26,54,34,3111,710,3
520123102203G170960121700,修文县久长耐火材料厂,修文县,贵阳市,贵州省,106,40,42,26,54,9,3169,15,3
520123102203G175538009900,贵阳市修文华宏冶炼有限公司,修文县,贵阳市,贵州省,106,40,42,26,54,9,2613,3600,2
520123102212G179880088200,修文县金旺达化肥厂,修文县,贵阳市,贵州省,106,40,45,26,57,3,2622,110,3
520123102213G174112502X00,贵阳久长建材有限公司,修文县,贵阳市,贵州省,106,40,46,26,57,4,3111,750,3
520123102214G179105838X00,江苏马龙国华工贸有限公司,修文县,贵阳市,贵州省,106,41,52,26,57,54,2600,2475,3
520123103001G177058681000,贵州省修文县商贸公司六广生猪定点屠宰场,修文县,贵阳市,贵州省,106,26,55,26,59,43,1351,2.5,3
520123103203G176605930500,贵阳市修文县六广镇大桥沟煤矿,修文县,贵阳市,贵州省,106,28,54,27,0,14,610,921,3
520123103205G174573684800,修文县六广镇银山煤矿,修文县,贵阳市,贵州省,106,27,51,26,58,21,610,990,3
520123103215G175538056600,修文县国康水泥厂,修文县,贵阳市,贵州省,106,27,39,26,59,38,3111,529,3
520123103215G176139799700,修文县六广镇永兴煤矿,修文县,贵阳市,贵州省,106,27,39,26,59,38,610,660,3
520123103216G176605846800,修文县六广镇龙窝煤矿,修文县,贵阳市,贵州省,106,29,3,26,57,17,610,90,3
520123103221G176139306400,修文县六广丁家寨煤矿,修文县,贵阳市,贵州省,106,28,54,27,0,14,610,764,3
520123103221G176139977300,修文县六广镇黔丰煤矿,修文县,贵阳市,贵州省,106,28,54,27,0,14,610,1320,3
520123200201G1X2236862300,修文县白泥田铝矿煅烧厂,修文县,贵阳市,贵州省,106,31,24,26,51,14,3169,40,3
520123200204G173095810600,修文县谷堡木厂铝矿煅烧厂,修文县,贵阳市,贵州省,106,30,14,26,49,13,3169,30,3
520123200205G170960175100,贵阳市修文县谷堡乡尖山烂冲煤矿,修文县,贵阳市,贵州省,106,31,8,26,49,42,610,505,3
520123200213G177530154600,修文县成林矿产经营部狮子山矿山,修文县,贵阳市,贵州省,106,12,17,26,51,14,3169,30,3
520123200215G167073750300,修文县三合煅烧厂,修文县,贵阳市,贵州省,106,27,16,26,50,8,3169,48,3
520123200216G174570924100,贵州修文谷堡红星煤矿,修文县,贵阳市,贵州省,106,28,36,26,49,9,610,624,3
520123200217G176605349900,修文县谷堡乡天治煤矿,修文县,贵阳市,贵州省,106,27,38,26,48,41,610,290,3
520123200218G176139924700,贵阳市修文县谷堡乡大营煤矿,修文县,贵阳市,贵州省,106,27,48,26,47,54,610,750,3
520123202212G1L1286150500,修文县崇恩高成页岩砖瓦厂,修文县,贵阳市,贵州省,106,33,16,26,55,13,3131,32,3
520123202213G178018349200,贵阳创诚冶炼有限公司,修文县,贵阳市,贵州省,106,32,44,26,55,13,3240,59.5,3
520123202213G1L1286149200,修文县尖山页岩砖厂,修文县,贵阳市,贵州省,106,32,44,26,55,13,3131,32,3
520123203204G176139921200,贵阳市修文县洒坪乡栗木山煤矿,修文县,贵阳市,贵州省,106,28,18,26,56,58,610,45,3
520123204203G172214685300,修文县大石乡何家湾煤厂,修文县,贵阳市,贵州省,106,27,11,27,0,53,610,900,3
520123205211G176139590800,修文县六桶乡清水沟煤矿,修文县,贵阳市,贵州省,106,29,3,27,4,49,610,672,3
520181000000G121440038400,贵州水晶有机化工（集团）有限公司,清镇市,贵阳市,贵州省,106,30,0,26,32,0,2614,35561.1,1
520181000000G121440043X00,贵州省科晖制药厂,清镇市,贵阳市,贵州省,106,28,0,26,34,0,2720,2012,3
520181000000G121440259000,贵州华电清镇发电有限公司,清镇市,贵阳市,贵州省,106,26,5,26,31,5,4411,62409,2
520181000000G121440556400,贵州美丰化工有限公司（原贵州化肥厂有限责任公司）,清镇市,贵阳市,贵州省,106,21,55,26,34,58,2621,42190.3,1
520181000000G121441173700,贵州盘江民爆有限公司,清镇市,贵阳市,贵州省,106,28,10,26,34,15,2664,30250.1,2
520181000000G121442712200,贵州清镇创新实业有限责任公司,清镇市,贵阳市,贵州省,106,24,45,26,33,55,3240,2229.88,2
520181000000G121578011200,贵州省清镇市卫城资源综合开发有限公司,清镇市,贵阳市,贵州省,106,22,25,26,42,40,916,160,3
520181000000G121578012000,贵州有机化工总厂清镇综合厂,清镇市,贵阳市,贵州省,106,30,0,26,32,0,2619,152,3
520181000000G121578128900,清镇市食品有限责任公司,清镇市,贵阳市,贵州省,106,23,,26,23,,1350,203,3
520181000000G121578250500,贵州铝厂第一磨料,清镇市,贵阳市,贵州省,106,22,15,26,49,40,3199,319.9,2
520181000000G121578304900,清镇市中八耐火材料厂,清镇市,贵阳市,贵州省,106,28,30,26,30,10,3169,80,3
520181000000G122365130100,清镇市兴才矿产品经营部,清镇市,贵阳市,贵州省,106,27,30,26,40,20,916,0,3
520181000000G142993002400,清镇市自来水公司,清镇市,贵阳市,贵州省,106,28,10,26,27,35,4600,707.4,3
520181000000G152018120180,清镇市暗流云峰铝铁矿山,清镇市,贵阳市,贵州省,106,22,24,26,54,45,900,0,3
520181000000G1520181G0025,清镇市红枫湖镇山林边红乐砖厂,清镇市,贵阳市,贵州省,106,27,50,26,33,5,3131,41,3
520181000000G1520181G0027,清镇市山林边塘湾湾矿粉厂,清镇市,贵阳市,贵州省,106,27,40,26,33,25,3316,100,3
520181000000G1520181G0028,贵州省清镇市铝矿厂,清镇市,贵阳市,贵州省,106,29,55,26,33,30,3316,0,3
520181000000G1520181G0062,清镇市青龙办事处砂石厂,清镇市,贵阳市,贵州省,106,30,10,26,34,20,1019,0,1
520181000000G1520181G0082,清镇市红枫湖镇中山村小山坡页岩厂,清镇市,贵阳市,贵州省,106,25,50,26,27,35,1019,0,3
520181000000G1520181G0132,清镇庄子铝铁矿山2,清镇市,贵阳市,贵州省,106,24,55,26,34,50,916,40,3
520181000000G1520181G0133,清镇庄子铝铁矿山1,清镇市,贵阳市,贵州省,106,24,55,26,34,50,916,500,3
520181000000G1520181G0202,周训华酒房,清镇市,贵阳市,贵州省,106,20,20,26,46,0,1521,18.9,3
520181000000G1520181G0211,胡永芬酒房,清镇市,贵阳市,贵州省,106,20,30,26,45,30,1521,29.4,3
520181000000G1520181G0218,清镇市卫城海富酒厂,清镇市,贵阳市,贵州省,106,20,20,26,46,0,1521,141,3
520181000000G1520181G0219,朱永涛酒房,清镇市,贵阳市,贵州省,106,20,20,26,46,0,1521,29.4,3
520181000000G1520181G0225,清镇市卫城镇关口村水淹砂石厂,清镇市,贵阳市,贵州省,106,20,40,26,48,15,1019,43,3
520181000000G1520181G0260,清镇市新店镇大坝砂石厂,清镇市,贵阳市,贵州省,126,13,55,26,49,40,1019,60,3
520181000000G1520181G0261,清镇市新店镇岩上沙石厂,清镇市,贵阳市,贵州省,106,10,20,26,52,17,1019,30,3
520181000000G1520181G0262,清镇市新店镇李坝沙石厂,清镇市,贵阳市,贵州省,106,12,25,26,48,55,1019,30,3
520181000000G1520181G0351,清镇市暗流乡高道荣酒房,清镇市,贵阳市,贵州省,106,22,10,26,50,25,1521,0,3
520181000000G1520181G0366,扁坡石材加工,清镇市,贵阳市,贵州省,106,27,30,26,28,22,3133,20,3
520181000000G1520181G0367,清镇市青松砂石厂,清镇市,贵阳市,贵州省,106,26,8,26,28,40,1019,60,3
520181000000G1520181G0379,清镇市王庄乡栽秧坡砂厂,清镇市,贵阳市,贵州省,106,19,20,26,19,20,1019,40,3
520181000000G1520181G0380,清镇市站街闽航砖厂,清镇市,贵阳市,贵州省,106,23,20,26,34,45,3131,100,3
520181000000G1520181G0381,清镇市屹阳混凝土外加剂厂,清镇市,贵阳市,贵州省,106,22,10,26,37,25,2661,40,3
520181000000G1520181G3680,清镇市国富砖厂,清镇市,贵阳市,贵州省,106,30,10,26,34,20,3121,23,3
520181000000G162220074400,贵州英利药业有限公司,清镇市,贵阳市,贵州省,106,28,0,26,34,0,2720,620,3
520181000000G162224031600,贵州安康制药有限公司,清镇市,贵阳市,贵州省,106,28,11,26,34,14,2740,8365,2
520181000000G162224071100,贵州圣济堂制药有限公司,清镇市,贵阳市,贵州省,106,28,0,26,34,0,2720,15000,3
520181000000G166298029800,清镇市卫城莲花泥碳矿,清镇市,贵阳市,贵州省,106,22,10,26,43,7,1019,20,3
520181000000G166298412500,贵州金三鑫贸易有限公司,清镇市,贵阳市,贵州省,106,28,10,26,27,35,600,700,3
520181000000G166695306X00,成都砼王建材有限公司清镇分公司,清镇市,贵阳市,贵州省,106,22,,26,37,,2661,123,3
520181000000G167074745300,清镇市站街镇岩脚砂石厂,清镇市,贵阳市,贵州省,106,22,20,26,39,50,1011,68,3
520181000000G167502892900,贵州华奥包装有限公司,清镇市,贵阳市,贵州省,106,28,59,26,33,50,3030,1567,1
520181000000G167541346000,清镇市鑫隆原包装有限公司,清镇市,贵阳市,贵州省,106,27,50,26,29,0,2230,80,3
520181000000G167542963D00,贵州博通特耐有限公司,清镇市,贵阳市,贵州省,106,21,35,26,45,10,3169,814,3
520181000000G168015369100,清镇湘黔铝铁铸造有限公司,清镇市,贵阳市,贵州省,106,24,45,26,33,55,3210,1792,3
520181000000G168018000800,贵州清镇黎明纸业有限公司,清镇市,贵阳市,贵州省,106,21,35,26,45,10,2221,540,2
520181000000G168018961900,清镇市利顺砂石厂,清镇市,贵阳市,贵州省,106,30,0,26,29,40,1019,21,3
520181000000G168019748300,清镇市永恒活动板房厂,清镇市,贵阳市,贵州省,106,29,6,26,32,50,3134,114,3
520181000000G168396107X00,贵阳春咏塑胶制品有限公司,清镇市,贵阳市,贵州省,106,27,15,26,36,30,2653,51,3
520181000000G168842873300,清镇市洪鑫磨料加工厂,清镇市,贵阳市,贵州省,106,22,5,26,36,11,3199,2.5,3
520181000000G170959821400,清镇市兴旺耐火材料厂,清镇市,贵阳市,贵州省,106,29,30,26,32,50,3169,118,3
520181000000G170959881200,贵州清镇市铝矿厂,清镇市,贵阳市,贵州省,106,24,55,26,34,50,916,602,3
520181000000G170967924100,贵阳煤气气源厂,清镇市,贵阳市,贵州省,106,28,1,26,30,52,4500,3516,2
520181000000G171431810900,贵州省清镇市鑫峰矿产品有限公司（清镇市麦格乡谷巴六矿山）,清镇市,贵阳市,贵州省,106,25,35,26,41,50,916,0,3
520181000000G171431863500,清镇市卫城制砖厂,清镇市,贵阳市,贵州省,106,20,30,26,45,30,3131,380,3
520181000000G171431894200,清镇市刘姨妈风味食品厂,清镇市,贵阳市,贵州省,106,28,40,26,33,50,1439,400,3
520181000000G171433407-x0,贵阳弘业纺织印染有限公司,清镇市,贵阳市,贵州省,106,24,,26,20,,1711,3509.7,2
520181000000G172210700200,贵州科伦药业有限公司,清镇市,贵阳市,贵州省,106,28,1,26,34,2,2720,30227,3
520181000000G172212581700,清镇市犁倭乡黄泥田矿山,清镇市,贵阳市,贵州省,106,17,15,26,38,30,916,500,3
520181000000G172213804400,贵州省阿比实业有限公司（曾用名贵州省弯仔实业有限公司）,清镇市,贵阳市,贵州省,106,19,20,26,19,20,1352,736.3,3
520181000000G172213823900,清镇 市建南水泥有限公司,清镇市,贵阳市,贵州省,106,22,10,26,50,25,3111,1500,2
520181000000G172214670600,清镇市贵兴砖厂,清镇市,贵阳市,贵州省,106,27,50,26,31,40,3130,100,3
520181000000G172219324-60,清镇宏泰经贸有限公司,清镇市,贵阳市,贵州省,106,22,10,26,43,7,916,65,3
520181000000G173094884800,贵州清镇市王马儿食品有限公司,清镇市,贵阳市,贵州省,106,21,35,26,45,10,1451,48,3
520181000000G173094884801,贵州省清镇市新发水泥有限公司矿山,清镇市,贵阳市,贵州省,106,21,10,26,41,5,1011,148,3
520181000000G173661213000,贵州达众第七砂轮有限公司,清镇市,贵阳市,贵州省,106,22,,26,37,,3199,10150,2
520181000000G173661516301,中国铝业贵州分公司第二铝矿,清镇市,贵阳市,贵州省,106,25,,26,40,,916,19500,2
520181000000G173664308400,贵阳舒美达制药有限公司,清镇市,贵阳市,贵州省,106,28,10,26,34,15,2740,8005.62,2
520181000000G174110723500,贵州中兴南友建材有限公司,清镇市,贵阳市,贵州省,106,27,0,26,33,45,3134,1280,3
520181000000G174110938800,贵州清镇鸿运铁合金实业有限公司,清镇市,贵阳市,贵州省,106,24,45,26,33,55,3240,2925.275,2
520181000000G174111548900,贵阳恒诚矿产有限公司,清镇市,贵阳市,贵州省,106,27,30,26,40,20,916,25,3
520181000000G174114510000,清镇市扁坡砖厂,清镇市,贵阳市,贵州省,106,29,30,26,30,50,3131,400,3
520181000000G174570529100,贵州省清镇市红卑地煤矿,清镇市,贵阳市,贵州省,106,21,35,26,44,15,610,0,3
520181000000G174572536400,贵州兰花水泥有限公司,清镇市,贵阳市,贵州省,106,21,36,26,38,6,3111,23282,2
520181000000G174572536401,贵州兰花水泥有限公司石灰石矿,清镇市,贵阳市,贵州省,106,21,1,26,37,22,1011,55,3
520181000000G174573110700,清镇市宏盛矿产有限责任公司,清镇市,贵阳市,贵州省,106,24,52,26,41,15,916,450,3
520181000000G174574072400,贵阳市清镇新店镇茂源煤矿,清镇市,贵阳市,贵州省,106,10,50,26,51,54,610,34,3
520181000000G174574448500,贵阳市清镇新店镇沙子坡煤矿,清镇市,贵阳市,贵州省,106,10,37,26,51,29,610,330,3
520181000000G175016415100,联塑科技发展（贵阳）有限公司,清镇市,贵阳市,贵州省,106,28,0,26,34,0,3020,62058,2
520181000000G175016806400,五矿（贵州）铁合金有限责任公司一分厂,清镇市,贵阳市,贵州省,106,25,10,26,34,35,3240,13054,2
520181000000G175016806402,五矿（贵州）铁合金有限责任公司,清镇市,贵阳市,贵州省,106,28,33,26,31,21,3240,33423,3
520181000000G1755337940X0,贵阳市清镇大沙坡煤矿,清镇市,贵阳市,贵州省,106,26,11,26,35,16,610,400,3
520181000000G175536456600,贵州华能焦化制气股份有限公司,清镇市,贵阳市,贵州省,106,28,33,26,31,21,2520,109015.1,2
520181000000G175536558500,贵州华能炭黑有限公司,清镇市,贵阳市,贵州省,106,28,1,26,30,52,3191,3322,2
520181000000G175537183800,贵州清镇瑞日精细化工有限责任公司,清镇市,贵阳市,贵州省,106,28,50,26,31,55,2614,0,3
520181000000G175537200500,贵州省清镇市黔中窖酒厂,清镇市,贵阳市,贵州省,106,20,30,26,45,30,1521,76.8,3
520181000000G175538712700,清镇市陀陇猛湾煤矿,清镇市,贵阳市,贵州省,106,16,7,26,40,33,610,0,3
